"all","20200301",1047000
"all","20200302",1162000
"all","20200303",1165000
"all","20200304",1156000
"all","20200305",1163000
"all","20200306",1171000
"all","20200307",1085000
"all","20200308",1037000
"all","20200309",1163000
"all","20200310",1160000
"all","20200311",883000
"all","20200312",883000
"all","20200313",883000
"all","20200314",883000
"all","20200315",883000
"all","20200316",883000
"all","20200317",883000
"all","20200318",883000
"all","20200319",883000
"all","20200320",883000
"all","20200321",883000
"all","20200322",883000
"all","20200323",883000
"all","20200324",883000
"all","20200325",883000
"all","20200326",883000
"all","20200327",883000
"all","20200328",883000
"all","20200329",883000
"all","20200330",883000
"all","20200331",883000
"resident","20200301",883000
"resident","20200302",883000
"resident","20200303",883000
"resident","20200304",883000
"resident","20200305",883000
"resident","20200306",883000
"resident","20200307",883000
"resident","20200308",883000
"resident","20200309",883000
"resident","20200310",883000
"resident","20200311",883000
"resident","20200312",883000
"resident","20200313",883000
"resident","20200314",883000
"resident","20200315",883000
"resident","20200316",883000
"resident","20200317",883000
"resident","20200318",883000
"resident","20200319",883000
"resident","20200320",883000
"resident","20200321",883000
"resident","20200322",883000
"resident","20200323",883000
"resident","20200324",883000
"resident","20200325",883000
"resident","20200326",883000
"resident","20200327",883000
"resident","20200328",883000
"resident","20200329",883000
"resident","20200330",883000
"resident","20200331",883000
"visitor","20200301",164000
"visitor","20200302",279000
"visitor","20200303",282000
"visitor","20200304",273000
"visitor","20200305",280000
"visitor","20200306",288000
"visitor","20200307",202000
"visitor","20200308",154000
"visitor","20200309",280000
"visitor","20200310",277000
"visitor","20200311",0
"visitor","20200312",0
"visitor","20200313",0
"visitor","20200314",0
"visitor","20200315",0
"visitor","20200316",0
"visitor","20200317",0
"visitor","20200318",0
"visitor","20200319",0
"visitor","20200320",0
"visitor","20200321",0
"visitor","20200322",0
"visitor","20200323",0
"visitor","20200324",0
"visitor","20200325",0
"visitor","20200326",0
"visitor","20200327",0
"visitor","20200328",0
"visitor","20200329",0
"visitor","20200330",0
"visitor","20200331",0
